tid,attribute,correct_val
644,HospitalName,WEDOWEE HOSPITAL
644,Condition,Heart Attack
645,HospitalName,WEDOWEE HOSPITAL
645,Condition,Heart Attack
646,HospitalName,WEDOWEE HOSPITAL
646,Condition,Heart Attack
647,HospitalName,WEDOWEE HOSPITAL
647,Condition,Heart Attack
648,HospitalName,WEDOWEE HOSPITAL
648,Condition,Heart Failure
649,HospitalName,WEDOWEE HOSPITAL
649,Condition,Heart Failure
650,HospitalName,WEDOWEE HOSPITAL
650,Condition,Heart Failure
651,HospitalName,WEDOWEE HOSPITAL
651,Condition,Heart Failure
652,HospitalName,WEDOWEE HOSPITAL
652,Condition,Pneumonia
653,HospitalName,WEDOWEE HOSPITAL
653,Condition,Pneumonia
654,HospitalName,WEDOWEE HOSPITAL
654,Condition,Pneumonia
655,HospitalName,WEDOWEE HOSPITAL
655,Condition,Pneumonia
656,HospitalName,WEDOWEE HOSPITAL
656,Condition,Pneumonia
657,HospitalName,WEDOWEE HOSPITAL
657,Condition,Pneumonia
658,HospitalName,WEDOWEE HOSPITAL
658,Condition,Surgical Infection Prevention
659,HospitalName,WEDOWEE HOSPITAL
659,Condition,Surgical Infection Prevention
660,HospitalName,WEDOWEE HOSPITAL
660,Condition,Surgical Infection Prevention
661,HospitalName,WEDOWEE HOSPITAL
661,Condition,Surgical Infection Prevention
662,HospitalName,WEDOWEE HOSPITAL
662,Condition,Surgical Infection Prevention
663,HospitalName,WEDOWEE HOSPITAL
663,Condition,Surgical Infection Prevention
664,HospitalName,WEDOWEE HOSPITAL
664,Condition,Surgical Infection Prevention
665,HospitalName,WEDOWEE HOSPITAL
665,Condition,Surgical Infection Prevention
666,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
666,Condition,Heart Attack
667,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
667,Condition,Heart Attack
668,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
668,Condition,Heart Attack
669,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
669,Condition,Heart Attack
670,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
670,Condition,Heart Attack
671,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
671,Condition,Heart Attack
672,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
672,Condition,Heart Attack
673,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
673,Condition,Heart Failure
674,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
674,Condition,Heart Failure
675,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
675,Condition,Heart Failure
676,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
676,Condition,Heart Failure
677,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
677,Condition,Pneumonia
678,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
678,Condition,Pneumonia
679,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
679,Condition,Pneumonia
680,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
680,Condition,Pneumonia
681,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
681,Condition,Pneumonia
682,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
682,Condition,Pneumonia
683,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
683,Condition,Surgical Infection Prevention
684,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
684,Condition,Surgical Infection Prevention
685,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
685,Condition,Surgical Infection Prevention
686,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
686,Condition,Surgical Infection Prevention
687,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
687,Condition,Surgical Infection Prevention
688,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
688,Condition,Surgical Infection Prevention
689,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
689,Condition,Surgical Infection Prevention
690,HospitalName,UNIVERSITY OF ALABAMA HOSPITAL
690,Condition,Surgical Infection Prevention
691,HospitalName,COMMUNITY HOSPITAL INC
691,Condition,Heart Attack
692,HospitalName,COMMUNITY HOSPITAL INC
692,Condition,Heart Attack
693,HospitalName,COMMUNITY HOSPITAL INC
693,Condition,Heart Attack
694,HospitalName,COMMUNITY HOSPITAL INC
694,Condition,Heart Attack
695,HospitalName,COMMUNITY HOSPITAL INC
695,Condition,Heart Attack
696,HospitalName,COMMUNITY HOSPITAL INC
696,Condition,Heart Attack
697,HospitalName,COMMUNITY HOSPITAL INC
697,Condition,Heart Attack
698,HospitalName,COMMUNITY HOSPITAL INC
698,Condition,Heart Failure
699,HospitalName,COMMUNITY HOSPITAL INC
699,Condition,Heart Failure
700,HospitalName,COMMUNITY HOSPITAL INC
700,Condition,Heart Failure
701,HospitalName,COMMUNITY HOSPITAL INC
701,Condition,Heart Failure
702,HospitalName,COMMUNITY HOSPITAL INC
702,Condition,Pneumonia
703,HospitalName,COMMUNITY HOSPITAL INC
703,Condition,Pneumonia
704,HospitalName,COMMUNITY HOSPITAL INC
704,Condition,Pneumonia
705,HospitalName,COMMUNITY HOSPITAL INC
705,Condition,Pneumonia
706,HospitalName,COMMUNITY HOSPITAL INC
706,Condition,Pneumonia
707,HospitalName,COMMUNITY HOSPITAL INC
707,Condition,Pneumonia
708,HospitalName,COMMUNITY HOSPITAL INC
708,Condition,Surgical Infection Prevention
709,HospitalName,COMMUNITY HOSPITAL INC
709,Condition,Surgical Infection Prevention
710,HospitalName,COMMUNITY HOSPITAL INC
710,Condition,Surgical Infection Prevention
711,HospitalName,COMMUNITY HOSPITAL INC
711,Condition,Surgical Infection Prevention
712,HospitalName,COMMUNITY HOSPITAL INC
712,Condition,Surgical Infection Prevention
713,HospitalName,COMMUNITY HOSPITAL INC
713,Condition,Surgical Infection Prevention
714,HospitalName,COMMUNITY HOSPITAL INC
714,Condition,Surgical Infection Prevention
715,HospitalName,COMMUNITY HOSPITAL INC
715,Condition,Surgical Infection Prevention
716,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
716,Condition,Heart Attack
717,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
717,Condition,Heart Attack
718,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
718,Condition,Heart Attack
719,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
719,Condition,Heart Attack
720,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
720,Condition,Heart Attack
721,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
721,Condition,Heart Attack
722,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
722,Condition,Heart Attack
723,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
723,Condition,Heart Failure
724,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
724,Condition,Heart Failure
725,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
725,Condition,Heart Failure
726,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
726,Condition,Heart Failure
727,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
727,Condition,Pneumonia
728,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
728,Condition,Pneumonia
729,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
729,Condition,Pneumonia
730,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
730,Condition,Pneumonia
731,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
731,Condition,Pneumonia
732,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
732,Condition,Pneumonia
733,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
733,Condition,Surgical Infection Prevention
734,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
734,Condition,Surgical Infection Prevention
735,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
735,Condition,Surgical Infection Prevention
736,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
736,Condition,Surgical Infection Prevention
737,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
737,Condition,Surgical Infection Prevention
738,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
738,Condition,Surgical Infection Prevention
739,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
739,Condition,Surgical Infection Prevention
740,HospitalName,CULLMAN REGIONAL MEDICAL CENTER
740,Condition,Surgical Infection Prevention
741,HospitalName,ANDALUSIA REGIONAL HOSPITAL
741,Condition,Heart Attack
742,HospitalName,ANDALUSIA REGIONAL HOSPITAL
742,Condition,Heart Attack
743,HospitalName,ANDALUSIA REGIONAL HOSPITAL
743,Condition,Heart Attack
744,HospitalName,ANDALUSIA REGIONAL HOSPITAL
744,Condition,Heart Attack
745,HospitalName,ANDALUSIA REGIONAL HOSPITAL
745,Condition,Heart Attack
746,HospitalName,ANDALUSIA REGIONAL HOSPITAL
746,Condition,Heart Attack
747,HospitalName,ANDALUSIA REGIONAL HOSPITAL
747,Condition,Heart Attack
748,HospitalName,ANDALUSIA REGIONAL HOSPITAL
748,Condition,Heart Failure
749,HospitalName,ANDALUSIA REGIONAL HOSPITAL
749,Condition,Heart Failure
750,HospitalName,ANDALUSIA REGIONAL HOSPITAL
750,Condition,Heart Failure
751,HospitalName,ANDALUSIA REGIONAL HOSPITAL
751,Condition,Heart Failure
752,HospitalName,ANDALUSIA REGIONAL HOSPITAL
752,Condition,Pneumonia
753,HospitalName,ANDALUSIA REGIONAL HOSPITAL
753,Condition,Pneumonia
754,HospitalName,ANDALUSIA REGIONAL HOSPITAL
754,Condition,Pneumonia
755,HospitalName,ANDALUSIA REGIONAL HOSPITAL
755,Condition,Pneumonia
756,HospitalName,ANDALUSIA REGIONAL HOSPITAL
756,Condition,Pneumonia
757,HospitalName,ANDALUSIA REGIONAL HOSPITAL
757,Condition,Pneumonia
758,HospitalName,ANDALUSIA REGIONAL HOSPITAL
758,Condition,Surgical Infection Prevention
759,HospitalName,ANDALUSIA REGIONAL HOSPITAL
759,Condition,Surgical Infection Prevention
760,HospitalName,ANDALUSIA REGIONAL HOSPITAL
760,Condition,Surgical Infection Prevention
761,HospitalName,ANDALUSIA REGIONAL HOSPITAL
761,Condition,Surgical Infection Prevention
762,HospitalName,ANDALUSIA REGIONAL HOSPITAL
762,Condition,Surgical Infection Prevention
763,HospitalName,ANDALUSIA REGIONAL HOSPITAL
763,Condition,Surgical Infection Prevention
764,HospitalName,ANDALUSIA REGIONAL HOSPITAL
764,Condition,Surgical Infection Prevention
765,HospitalName,ANDALUSIA REGIONAL HOSPITAL
765,Condition,Surgical Infection Prevention
766,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
766,Condition,Children&#8217;s Asthma Care
767,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
767,Condition,Surgical Infection Prevention
768,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
768,Condition,Surgical Infection Prevention
769,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
769,Condition,Surgical Infection Prevention
770,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
770,Condition,Surgical Infection Prevention
771,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
771,Condition,Surgical Infection Prevention
772,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
772,Condition,Surgical Infection Prevention
773,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
773,Condition,Surgical Infection Prevention
774,HospitalName,HUNTSVILLE HOSPITAL
774,Condition,Children&#8217;s Asthma Care
775,HospitalName,HUNTSVILLE HOSPITAL
775,Condition,Children&#8217;s Asthma Care
776,HospitalName,HUNTSVILLE HOSPITAL
776,Condition,Children&#8217;s Asthma Care
777,HospitalName,HUNTSVILLE HOSPITAL
777,Condition,Heart Attack
778,HospitalName,HUNTSVILLE HOSPITAL
778,Condition,Heart Attack
779,HospitalName,HUNTSVILLE HOSPITAL
779,Condition,Heart Attack
780,HospitalName,HUNTSVILLE HOSPITAL
780,Condition,Heart Attack
781,HospitalName,HUNTSVILLE HOSPITAL
781,Condition,Heart Attack
782,HospitalName,HUNTSVILLE HOSPITAL
782,Condition,Heart Attack
783,HospitalName,HUNTSVILLE HOSPITAL
783,Condition,Heart Attack
784,HospitalName,HUNTSVILLE HOSPITAL
784,Condition,Heart Failure
785,HospitalName,HUNTSVILLE HOSPITAL
785,Condition,Heart Failure
786,HospitalName,HUNTSVILLE HOSPITAL
786,Condition,Heart Failure
787,HospitalName,HUNTSVILLE HOSPITAL
787,Condition,Heart Failure
788,HospitalName,HUNTSVILLE HOSPITAL
788,Condition,Pneumonia
789,HospitalName,HUNTSVILLE HOSPITAL
789,Condition,Pneumonia
790,HospitalName,HUNTSVILLE HOSPITAL
790,Condition,Pneumonia
791,HospitalName,HUNTSVILLE HOSPITAL
791,Condition,Pneumonia
792,HospitalName,HUNTSVILLE HOSPITAL
792,Condition,Pneumonia
793,HospitalName,HUNTSVILLE HOSPITAL
793,Condition,Pneumonia
794,HospitalName,HUNTSVILLE HOSPITAL
794,Condition,Surgical Infection Prevention
795,HospitalName,HUNTSVILLE HOSPITAL
795,Condition,Surgical Infection Prevention
796,HospitalName,HUNTSVILLE HOSPITAL
796,Condition,Surgical Infection Prevention
797,HospitalName,HUNTSVILLE HOSPITAL
797,Condition,Surgical Infection Prevention
798,HospitalName,HUNTSVILLE HOSPITAL
798,Condition,Surgical Infection Prevention
799,HospitalName,HUNTSVILLE HOSPITAL
799,Condition,Surgical Infection Prevention
800,HospitalName,HUNTSVILLE HOSPITAL
800,Condition,Surgical Infection Prevention
801,HospitalName,HUNTSVILLE HOSPITAL
801,Condition,Surgical Infection Prevention
802,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
802,Condition,Heart Attack
803,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
803,Condition,Heart Attack
804,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
804,Condition,Heart Attack
805,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
805,Condition,Heart Attack
806,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
806,Condition,Heart Attack
807,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
807,Condition,Heart Attack
808,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
808,Condition,Heart Attack
809,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
809,Condition,Heart Failure
810,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
810,Condition,Heart Failure
811,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
811,Condition,Heart Failure
812,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
812,Condition,Heart Failure
813,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
813,Condition,Pneumonia
814,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
814,Condition,Pneumonia
815,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
815,Condition,Pneumonia
816,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
816,Condition,Pneumonia
817,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
817,Condition,Pneumonia
818,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
818,Condition,Pneumonia
819,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
819,Condition,Surgical Infection Prevention
820,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
820,Condition,Surgical Infection Prevention
821,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
821,Condition,Surgical Infection Prevention
822,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
822,Condition,Surgical Infection Prevention
823,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
823,Condition,Surgical Infection Prevention
824,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
824,Condition,Surgical Infection Prevention
825,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
825,Condition,Surgical Infection Prevention
826,HospitalName,GADSDEN REGIONAL MEDICAL CENTER
826,Condition,Surgical Infection Prevention
827,HospitalName,CHILTON MEDICAL CENTER
827,Condition,Heart Attack
828,HospitalName,CHILTON MEDICAL CENTER
828,Condition,Heart Attack
829,HospitalName,CHILTON MEDICAL CENTER
829,Condition,Heart Attack
830,HospitalName,CHILTON MEDICAL CENTER
830,Condition,Heart Attack
831,HospitalName,CHILTON MEDICAL CENTER
831,Condition,Heart Attack
832,HospitalName,CHILTON MEDICAL CENTER
832,Condition,Heart Attack
833,HospitalName,CHILTON MEDICAL CENTER
833,Condition,Heart Attack
834,HospitalName,CHILTON MEDICAL CENTER
834,Condition,Heart Failure
835,HospitalName,CHILTON MEDICAL CENTER
835,Condition,Heart Failure
836,HospitalName,CHILTON MEDICAL CENTER
836,Condition,Heart Failure
837,HospitalName,CHILTON MEDICAL CENTER
837,Condition,Heart Failure
838,HospitalName,CHILTON MEDICAL CENTER
838,Condition,Pneumonia
839,HospitalName,CHILTON MEDICAL CENTER
839,Condition,Pneumonia
840,HospitalName,CHILTON MEDICAL CENTER
840,Condition,Pneumonia
841,HospitalName,CHILTON MEDICAL CENTER
841,Condition,Pneumonia
842,HospitalName,CHILTON MEDICAL CENTER
842,Condition,Pneumonia
843,HospitalName,CHILTON MEDICAL CENTER
843,Condition,Pneumonia
844,HospitalName,CHILTON MEDICAL CENTER
844,Condition,Surgical Infection Prevention
845,HospitalName,CHILTON MEDICAL CENTER
845,Condition,Surgical Infection Prevention
846,HospitalName,CHILTON MEDICAL CENTER
846,Condition,Surgical Infection Prevention
847,HospitalName,CHILTON MEDICAL CENTER
847,Condition,Surgical Infection Prevention
848,HospitalName,CHILTON MEDICAL CENTER
848,Condition,Surgical Infection Prevention
849,HospitalName,CHILTON MEDICAL CENTER
849,Condition,Surgical Infection Prevention
850,HospitalName,CHILTON MEDICAL CENTER
850,Condition,Surgical Infection Prevention
851,HospitalName,CHILTON MEDICAL CENTER
851,Condition,Surgical Infection Prevention
852,HospitalName,MARION REGIONAL MEDICAL CENTER
852,Condition,Heart Attack
853,HospitalName,MARION REGIONAL MEDICAL CENTER
853,Condition,Heart Attack
854,HospitalName,MARION REGIONAL MEDICAL CENTER
854,Condition,Heart Attack
855,HospitalName,MARION REGIONAL MEDICAL CENTER
855,Condition,Heart Attack
856,HospitalName,MARION REGIONAL MEDICAL CENTER
856,Condition,Heart Attack
857,HospitalName,MARION REGIONAL MEDICAL CENTER
857,Condition,Heart Attack
858,HospitalName,MARION REGIONAL MEDICAL CENTER
858,Condition,Heart Attack
859,HospitalName,MARION REGIONAL MEDICAL CENTER
859,Condition,Heart Failure
860,HospitalName,MARION REGIONAL MEDICAL CENTER
860,Condition,Heart Failure
861,HospitalName,MARION REGIONAL MEDICAL CENTER
861,Condition,Heart Failure
862,HospitalName,MARION REGIONAL MEDICAL CENTER
862,Condition,Heart Failure
863,HospitalName,MARION REGIONAL MEDICAL CENTER
863,Condition,Pneumonia
864,HospitalName,MARION REGIONAL MEDICAL CENTER
864,Condition,Pneumonia
865,HospitalName,MARION REGIONAL MEDICAL CENTER
865,Condition,Pneumonia
866,HospitalName,MARION REGIONAL MEDICAL CENTER
866,Condition,Pneumonia
867,HospitalName,MARION REGIONAL MEDICAL CENTER
867,Condition,Pneumonia
868,HospitalName,MARION REGIONAL MEDICAL CENTER
868,Condition,Pneumonia
869,HospitalName,MARION REGIONAL MEDICAL CENTER
869,Condition,Surgical Infection Prevention
870,HospitalName,MARION REGIONAL MEDICAL CENTER
870,Condition,Surgical Infection Prevention
871,HospitalName,MARION REGIONAL MEDICAL CENTER
871,Condition,Surgical Infection Prevention
872,HospitalName,MARION REGIONAL MEDICAL CENTER
872,Condition,Surgical Infection Prevention
873,HospitalName,MARION REGIONAL MEDICAL CENTER
873,Condition,Surgical Infection Prevention
874,HospitalName,MARION REGIONAL MEDICAL CENTER
874,Condition,Surgical Infection Prevention
875,HospitalName,MARION REGIONAL MEDICAL CENTER
875,Condition,Surgical Infection Prevention
876,HospitalName,MARION REGIONAL MEDICAL CENTER
876,Condition,Surgical Infection Prevention
877,HospitalName,FAYETTE MEDICAL CENTER
877,Condition,Heart Attack
878,HospitalName,FAYETTE MEDICAL CENTER
878,Condition,Heart Attack
879,HospitalName,FAYETTE MEDICAL CENTER
879,Condition,Heart Attack
880,HospitalName,FAYETTE MEDICAL CENTER
880,Condition,Heart Attack
881,HospitalName,FAYETTE MEDICAL CENTER
881,Condition,Heart Attack
882,HospitalName,FAYETTE MEDICAL CENTER
882,Condition,Heart Attack
883,HospitalName,FAYETTE MEDICAL CENTER
883,Condition,Heart Attack
884,HospitalName,FAYETTE MEDICAL CENTER
884,Condition,Heart Failure
885,HospitalName,FAYETTE MEDICAL CENTER
885,Condition,Heart Failure
886,HospitalName,FAYETTE MEDICAL CENTER
886,Condition,Heart Failure
887,HospitalName,FAYETTE MEDICAL CENTER
887,Condition,Heart Failure
888,HospitalName,FAYETTE MEDICAL CENTER
888,Condition,Pneumonia
889,HospitalName,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS H
889,Condition,Heart Attack
890,HospitalName,FAYETTE MEDICAL CENTER
890,Condition,Pneumonia
891,HospitalName,FAYETTE MEDICAL CENTER
891,Condition,Pneumonia
892,HospitalName,FAYETTE MEDICAL CENTER
892,Condition,Pneumonia
893,HospitalName,FAYETTE MEDICAL CENTER
893,Condition,Pneumonia
894,HospitalName,FAYETTE MEDICAL CENTER
894,Condition,Surgical Infection Prevention
895,HospitalName,FAYETTE MEDICAL CENTER
895,Condition,Surgical Infection Prevention
896,HospitalName,FAYETTE MEDICAL CENTER
896,Condition,Surgical Infection Prevention
897,HospitalName,FAYETTE MEDICAL CENTER
897,Condition,Surgical Infection Prevention
898,HospitalName,FAYETTE MEDICAL CENTER
898,Condition,Surgical Infection Prevention
899,HospitalName,FAYETTE MEDICAL CENTER
899,Condition,Surgical Infection Prevention
900,HospitalName,FAYETTE MEDICAL CENTER
900,Condition,Surgical Infection Prevention
901,HospitalName,FAYETTE MEDICAL CENTER
901,Condition,Surgical Infection Prevention
902,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
902,Condition,Children&#8217;s Asthma Care
903,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
903,Condition,Children&#8217;s Asthma Care
904,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
904,Condition,Children&#8217;s Asthma Care
905,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
905,Condition,Heart Attack
906,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
906,Condition,Heart Attack
907,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
907,Condition,Heart Attack
908,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
908,Condition,Heart Attack
909,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
909,Condition,Heart Attack
910,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
910,Condition,Heart Attack
911,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
911,Condition,Heart Attack
912,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
912,Condition,Heart Failure
913,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
913,Condition,Heart Failure
914,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
914,Condition,Heart Failure
915,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
915,Condition,Heart Failure
916,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
916,Condition,Pneumonia
917,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
917,Condition,Pneumonia
918,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
918,Condition,Pneumonia
919,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
919,Condition,Pneumonia
920,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
920,Condition,Pneumonia
921,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
921,Condition,Pneumonia
922,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
922,Condition,Surgical Infection Prevention
923,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
923,Condition,Surgical Infection Prevention
924,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
924,Condition,Surgical Infection Prevention
925,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
925,Condition,Surgical Infection Prevention
926,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
926,Condition,Surgical Infection Prevention
927,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
927,Condition,Surgical Infection Prevention
928,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
928,Condition,Surgical Infection Prevention
929,HospitalName,RIVERVIEW REGIONAL MEDICAL CENTER
929,Condition,Surgical Infection Prevention
930,HospitalName,GEORGIANA HOSPITAL
930,Condition,Heart Attack
931,HospitalName,GEORGIANA HOSPITAL
931,Condition,Heart Attack
932,HospitalName,GEORGIANA HOSPITAL
932,Condition,Heart Attack
933,HospitalName,GEORGIANA HOSPITAL
933,Condition,Heart Attack
934,HospitalName,GEORGIANA HOSPITAL
934,Condition,Heart Attack
935,HospitalName,GEORGIANA HOSPITAL
935,Condition,Heart Attack
936,HospitalName,GEORGIANA HOSPITAL
936,Condition,Heart Attack
937,HospitalName,GEORGIANA HOSPITAL
937,Condition,Heart Failure
938,HospitalName,GEORGIANA HOSPITAL
938,Condition,Heart Failure
939,HospitalName,GEORGIANA HOSPITAL
939,Condition,Heart Failure
940,HospitalName,GEORGIANA HOSPITAL
940,Condition,Heart Failure
941,HospitalName,GEORGIANA HOSPITAL
941,Condition,Pneumonia
942,HospitalName,GEORGIANA HOSPITAL
942,Condition,Pneumonia
943,HospitalName,GEORGIANA HOSPITAL
943,Condition,Pneumonia
944,HospitalName,GEORGIANA HOSPITAL
944,Condition,Pneumonia
945,HospitalName,GEORGIANA HOSPITAL
945,Condition,Pneumonia
946,HospitalName,GEORGIANA HOSPITAL
946,Condition,Pneumonia
947,HospitalName,GEORGIANA HOSPITAL
947,Condition,Surgical Infection Prevention
948,HospitalName,GEORGIANA HOSPITAL
948,Condition,Surgical Infection Prevention
949,HospitalName,GEORGIANA HOSPITAL
949,Condition,Surgical Infection Prevention
950,HospitalName,GEORGIANA HOSPITAL
950,Condition,Surgical Infection Prevention
951,HospitalName,GEORGIANA HOSPITAL
951,Condition,Surgical Infection Prevention
952,HospitalName,GEORGIANA HOSPITAL
952,Condition,Surgical Infection Prevention
953,HospitalName,GEORGIANA HOSPITAL
953,Condition,Surgical Infection Prevention
954,HospitalName,GEORGIANA HOSPITAL
954,Condition,Surgical Infection Prevention
955,HospitalName,MEDICAL CENTER ENTERPRISE
955,Condition,Heart Attack
956,HospitalName,MEDICAL CENTER ENTERPRISE
956,Condition,Heart Attack
957,HospitalName,MEDICAL CENTER ENTERPRISE
957,Condition,Heart Attack
958,HospitalName,MEDICAL CENTER ENTERPRISE
958,Condition,Heart Attack
959,HospitalName,MEDICAL CENTER ENTERPRISE
959,Condition,Heart Attack
960,HospitalName,MEDICAL CENTER ENTERPRISE
960,Condition,Heart Attack
961,HospitalName,MEDICAL CENTER ENTERPRISE
961,Condition,Heart Attack
962,HospitalName,MEDICAL CENTER ENTERPRISE
962,Condition,Heart Failure
963,HospitalName,MEDICAL CENTER ENTERPRISE
963,Condition,Heart Failure
964,HospitalName,MEDICAL CENTER ENTERPRISE
964,Condition,Heart Failure
965,HospitalName,MEDICAL CENTER ENTERPRISE
965,Condition,Heart Failure
966,HospitalName,MEDICAL CENTER ENTERPRISE
966,Condition,Pneumonia
967,HospitalName,MEDICAL CENTER ENTERPRISE
967,Condition,Pneumonia
968,HospitalName,MEDICAL CENTER ENTERPRISE
968,Condition,Pneumonia
969,HospitalName,MEDICAL CENTER ENTERPRISE
969,Condition,Pneumonia
970,HospitalName,MEDICAL CENTER ENTERPRISE
970,Condition,Pneumonia
971,HospitalName,MEDICAL CENTER ENTERPRISE
971,Condition,Pneumonia
972,HospitalName,MEDICAL CENTER ENTERPRISE
972,Condition,Surgical Infection Prevention
