tid,attribute,correct_val
1023,salary,1687
1023,manager,VWUNMQIGINM
1024,oid,1025
1024,name,LDZECTYVPUE
1024,dept,DD10304
1024,salary,4637
1024,manager,QHSKNTFYACM
1025,oid,1026
1025,name,TVIXMLFAGWE
1025,dept,DD39359
1025,salary,2041
1025,manager,VKWRFOAHUPM
1026,oid,1027
1026,name,UZETOUIDEQE
1026,dept,DD44150
1026,salary,2613
1026,manager,SBWWOLOGRRM
1027,oid,1028
1027,name,EGAYZUBTQCE
1027,dept,DD38295
1027,salary,3305
1027,manager,OAQRDRRMRCM
1028,oid,1029
1028,name,CTQJMPJBXTE
1028,dept,DD95005
1028,salary,1023
1028,manager,YWDUWYCDGJM
1029,oid,1030
1029,name,LZGHMZEBIKE
1029,dept,DD31611
1029,salary,2758
1029,manager,BNRHULVDSJM
1030,oid,1031
1030,name,SGEAQELIBRE
1030,dept,DD60813
1030,salary,3487
1030,manager,TGKESFWGHIM
1031,oid,1032
1031,name,ZYMRIYTDMTE
1031,dept,DD73099
1031,salary,2494
1031,manager,JKOAMDHVCFM
1032,oid,1033
1032,name,IFWKTCZEWBE
1032,dept,DD14440
1032,salary,1659
1032,manager,SWLENZIZEWM
1033,oid,1034
1033,name,KQDISKXQHGE
1033,dept,DD45355
1033,salary,2177
1033,manager,BCOUHNPMOZM
1034,oid,1035
1034,name,HBLTWVBCGME
1034,dept,DD48733
1034,salary,3826
1034,manager,LRFSLITBANM
1035,oid,1036
1035,name,GJHAMQGYNAE
1035,dept,DD20939
1035,salary,4481
1035,manager,FZTFLBCNZGM
1036,oid,1037
1036,name,VRBISIGIAIE
1036,dept,DD37953
1036,salary,3626
1036,manager,XLPLNWBKQXM
1037,oid,1038
1037,name,TVZJXMAZALE
1037,dept,DD52670
1037,salary,2367
1037,manager,FXLRYABLPMM
1038,oid,1039
1038,name,CODNMXLYBDE
1038,dept,DD39924
1038,salary,3293
1038,manager,TLVCKEDISYM
1039,oid,1040
1039,name,FGAUJGXAMRE
1039,dept,DD24548
1039,salary,1266
1039,manager,RLQLFLYPADM
1040,oid,1041
1040,name,TKNMNANQXJE
1040,dept,DD91464
1040,salary,4826
1040,manager,PYETMXQBPBM
1041,oid,1042
1041,name,HJDRQSZXYIE
1041,dept,DD64854
1041,salary,1979
1041,manager,LANSSRWCWFM
1042,oid,1043
1042,name,OPOFRHMETNE
1042,dept,DD96499
1042,salary,1349
1042,manager,DQJXGEGJKMM
1043,oid,1044
1043,name,BWLZZDMJOBE
1043,dept,DD91989
1043,salary,4641
1043,manager,EQTDUOXQFCM
1044,oid,1045
1044,name,HKPGWTLAHFE
1044,dept,DD96929
1044,salary,3279
1044,manager,BCOUHNPMOZM
1045,oid,1046
1045,name,JXESBQRJEFE
1045,dept,DD45512
1045,salary,2584
1045,manager,QHEOCNZBLGM
1046,oid,1047
1046,name,XOWXJPGGXWE
1046,dept,DD46470
1046,salary,4192
1046,manager,LWFCQBQIJAM
1047,oid,1048
1047,name,TUCUCBEZPBE
1047,dept,DD34857
1047,salary,3653
1047,manager,RQFAHXZJPQM
1048,oid,1049
1048,name,TVIXMLFAGWE
1048,dept,DD39359
1048,salary,3274
1048,manager,VKWRFOAHUPM
1049,oid,1050
1049,name,MLQPLVLXZLE
1049,dept,DD13074
1049,salary,2185
1049,manager,LTWWPTJMOEM
1050,oid,1051
1050,name,LPSSYPSXJEE
1050,dept,DD20210
1050,salary,4916
1050,manager,GDOEJWKVJTM
1051,oid,1052
1051,name,GQKTKNTWDXE
1051,dept,DD52617
1051,salary,1279
1051,manager,EICPGWREDIM
1052,oid,1053
1052,name,ZEAJXTUDXSE
1052,dept,DD56908
1052,salary,2294
1052,manager,NGRZZJGSPXM
1053,oid,1054
1053,name,NPSDFNSGUNE
1053,dept,DD36823
1053,salary,2379
1053,manager,LNMNVSIGHPM
1054,oid,1055
1054,name,VFKVXFPPHXE
1054,dept,DD43563
1054,salary,4646
1054,manager,FXLRYABLPMM
1055,oid,1056
1055,name,DTMYVYMVWNE
1055,dept,DD93467
1055,salary,2246
1055,manager,EUOIPGLBDQM
1056,oid,1057
1056,name,CXGJNAHMBBE
1056,dept,DD04634
1056,salary,1211
1056,manager,FGJVUKOOHNM
1057,oid,1058
1057,name,BQCYPUBTRLE
1057,dept,DD95722
1057,salary,3360
1057,manager,WXSQTKROJFM
1058,oid,1059
1058,name,XAMMCDZPSYE
1058,dept,DD21753
1058,salary,2183
1058,manager,OAFHJESHYTM
1059,oid,1060
1059,name,UDTJOTBHGTE
1059,dept,DD11339
1059,salary,2186
1059,manager,NHDJKFVARUM
1060,oid,1061
1060,name,HKLETKXRUQE
1060,dept,DD18045
1060,salary,3841
1060,manager,PQKDQFAGVMM
1061,oid,1062
1061,name,TVMWMWRRUDE
1061,dept,DD59325
1061,salary,3577
1061,manager,NSDQWYGOBSM
1062,oid,1063
1062,name,BIYZLEPEXHE
1062,dept,DD79051
1062,salary,1329
1062,manager,IYHLXLNAHIM
1063,oid,1064
1063,name,LBDWRGFOBHE
1063,dept,DD61610
1063,salary,2201
1063,manager,LMYLPQXECCM
1064,oid,1065
1064,name,NEFNBDXPMWE
1064,dept,DD11121
1064,salary,1611
1064,manager,UBUANRRIDSM
1065,oid,1066
1065,name,DPGGLPCTOOE
1065,dept,DD72896
1065,salary,2110
1065,manager,RIASRABRRZM
1066,oid,1067
1066,name,SZENHBDXJLE
1066,dept,DD82245
1066,salary,4694
1066,manager,GZGKHZBFHAM
1067,oid,1068
1067,name,MXPGERAUBAE
1067,dept,DD62665
1067,salary,3509
1067,manager,QPJPZVJNEKM
1068,oid,1069
1068,name,TYTNEHZCUDE
1068,dept,DD81416
1068,salary,2573
1068,manager,MRRILYZHVIM
1069,oid,1070
1069,name,NBHUTLZRUDE
1069,dept,DD96710
1069,salary,3747
1069,manager,EFJCSADIGRM
1070,oid,1071
1070,name,QXNNICEAPEE
1070,dept,DD17198
1070,salary,2566
1070,manager,JZIOKRMBYEM
1071,oid,1072
1071,name,XIDFMXFRCVE
1071,dept,DD02211
1071,salary,2806
1071,manager,VSSJSCOXPNM
1072,oid,1073
1072,name,EABCDVDCPXE
1072,dept,DD08704
1072,salary,3558
1072,manager,OGRZASKWKZM
1073,oid,1074
1073,name,RRLUMSXMATE
1073,dept,DD51487
1073,salary,3802
1073,manager,EETBNZSUKAM
1074,oid,1075
1074,name,SUAZURPYLAE
1074,dept,DD36971
1074,salary,4630
1074,manager,XOVDJIMQLZM
1075,oid,1076
1075,name,DXVACPJWLOE
1075,dept,DD78019
1075,salary,1233
1075,manager,UXPXLTTPDOM
1076,oid,1077
1076,name,MPIRAIGUSAE
1076,dept,DD24748
1076,salary,3772
1076,manager,MVYRQNUCFKM
1077,oid,1078
1077,name,RNNZTGXPLLE
1077,dept,DD84820
1077,salary,2706
1077,manager,MVYRQNUCFKM
1078,oid,1079
1078,name,GDHTMHLIMEE
1078,dept,DD60764
1078,salary,3914
1078,manager,XYSCDSLCQMM
1079,oid,1080
1079,name,QZQJAFYXPPE
1079,dept,DD02445
1079,salary,2024
1079,manager,NSDQWYGOBSM
1080,oid,1081
1080,name,NBRCTXMRYOE
1080,dept,DD67936
1080,salary,2221
1080,manager,IYHLXLNAHIM
1081,oid,1082
1081,name,JAYTBMXTBLE
1081,dept,DD95406
1081,salary,3799
1081,manager,DWAMEMUNWQM
1082,oid,1083
1082,name,GLFHTIVEOZE
1082,dept,DD18498
1082,salary,2421
1082,manager,ESIPBDQRGYM
1083,oid,1084
1083,name,SGDDZCNAINE
1083,dept,DD67437
1083,salary,3208
1083,manager,UXPXLTTPDOM
1084,oid,1085
1084,name,BXQDPYARFEE
1084,dept,DD23955
1084,salary,3400
1084,manager,TLVCKEDISYM
1085,oid,1086
1085,name,ZWPBQWIDERE
1085,dept,DD13107
1085,salary,4956
1085,manager,QPJPZVJNEKM
1086,oid,1087
1086,name,TVMWMWRRUDE
1086,dept,DD59325
1086,salary,2276
1086,manager,NSDQWYGOBSM
1087,oid,1088
1087,name,XHMOMBLZUHE
1087,dept,DD68199
1087,salary,4996
1087,manager,ULOORZCXOTM
1088,oid,1089
1088,name,MPROCZKBAIE
1088,dept,DD58122
1088,salary,2881
1088,manager,JIPXMAOBVUM
1089,oid,1090
1089,name,GQKTKNTWDXE
1089,dept,DD52617
1089,salary,2366
1089,manager,EICPGWREDIM
1090,oid,1091
1090,name,QXNNICEAPEE
1090,dept,DD17198
1090,salary,4915
1090,manager,JZIOKRMBYEM
1091,oid,1092
1091,name,JOJKHJFDJHE
1091,dept,DD86012
1091,salary,2352
1091,manager,KHOZWAUHBRM
1092,oid,1093
1092,name,JAGVQBDOEME
1092,dept,DD40303
1092,salary,1208
1092,manager,TJUSAKEVAOM
1093,oid,1094
1093,name,EGAYZUBTQCE
1093,dept,DD38295
1093,salary,3318
1093,manager,OAQRDRRMRCM
1094,oid,1095
1094,name,DNTHVLTZGJE
1094,dept,DD99110
1094,salary,1119
1094,manager,XOVDJIMQLZM
1095,oid,1096
1095,name,OIAPDVBPLOE
1095,dept,DD21411
1095,salary,2550
1095,manager,GCQTJEBYFQM
1096,oid,1097
1096,name,GDRRFEQKQZE
1096,dept,DD23294
1096,salary,3073
1096,manager,ZKUTZKTSDEM
1097,oid,1098
1097,name,GLROQUAXEJE
1097,dept,DD44833
1097,salary,4253
1097,manager,EZXDGPVYDYM
1098,oid,1099
1098,name,RSEYXPMHKZE
1098,dept,DD03770
1098,salary,1956
1098,manager,ESCRDTGCYRM
1099,oid,1100
1099,name,CODNMXLYBDE
1099,dept,DD39924
1099,salary,3748
1099,manager,TLVCKEDISYM
1100,oid,1101
1100,name,UVDXFATUXTE
1100,dept,DD18059
1100,salary,2452
1100,manager,HRHGHMPUGAM
1101,oid,1102
1101,name,HRFIBJRFWPE
1101,dept,DD23951
1101,salary,3268
1101,manager,TERIDRBTYOM
1102,oid,1103
1102,name,ANUUOHTYVXE
1102,dept,DD93635
1102,salary,1921
1102,manager,CCFWTHBBIOM
1103,oid,1104
1103,name,MPIRAIGUSAE
1103,dept,DD24748
1103,salary,3950
1103,manager,MVYRQNUCFKM
1104,oid,1105
1104,name,YQMKVHEKOWE
1104,dept,DD36470
1104,salary,4709
1104,manager,IYHLXLNAHIM
1105,oid,1106
1105,name,YISLJWZJHDE
1105,dept,DD80283
1105,salary,2180
1105,manager,QPJPZVJNEKM
1106,oid,1107
1106,name,QFMXDUCJZEE
1106,dept,DD86480
1106,salary,2336
1106,manager,WPMGBJWPTVM
1107,oid,1108
1107,name,OFNUWMNOSBE
1107,dept,DD77803
1107,salary,4430
1107,manager,RLQLFLYPADM
1108,oid,1109
1108,name,PRBDJIMZNPE
1108,dept,DD79266
1108,salary,2092
1108,manager,EETBNZSUKAM
1109,oid,1110
1109,name,SYAAWWBWGAE
1109,dept,DD03669
1109,salary,2399
1109,manager,OAQRDRRMRCM
1110,oid,1111
1110,name,HZKJHLADVRE
1110,dept,DD38218
1110,salary,1599
1110,manager,KZUQQZTVMOM
1111,oid,1112
1111,name,HNLNGHTGXDE
1111,dept,DD86955
1111,salary,1863
1111,manager,SYAEZLOKJUM
1112,oid,1113
1112,name,UFUCQVETWPE
1112,dept,DD41304
1112,salary,4781
1112,manager,XYSCDSLCQMM
1113,oid,1114
1113,name,VGUJABQUNSE
1113,dept,DD08806
1113,salary,1241
1113,manager,ESCRDTGCYRM
1114,oid,1115
1114,name,QYTONOFUKQE
1114,dept,DD28371
1114,salary,1100
1114,manager,CPTRQJIIAMM
1115,oid,1116
1115,name,MUWEORGHMYE
1115,dept,DD05564
1115,salary,4986
1115,manager,JIPXMAOBVUM
1116,oid,1117
1116,name,LOEXAKDIOOE
1116,dept,DD94691
1116,salary,2027
1116,manager,SWLENZIZEWM
1117,oid,1118
1117,name,ZDCDNRHTENE
1117,dept,DD00708
1117,salary,2044
1117,manager,DJJAKFWJAAM
1118,oid,1119
1118,name,BPBPVDKEPNE
1118,dept,DD51549
1118,salary,4123
1118,manager,TEQYBYANQHM
1119,oid,1120
1119,name,EZPMMWHNZGE
1119,dept,DD70331
1119,salary,3518
1119,manager,QOGYWIDTXUM
1120,oid,1121
1120,name,YQMKVHEKOWE
1120,dept,DD36470
1120,salary,1123
1120,manager,IYHLXLNAHIM
1121,oid,1122
1121,name,FQRYFEUVXYE
1121,dept,DD47317
1121,salary,1812
1121,manager,LTWWPTJMOEM
1122,oid,1123
1122,name,HXXMNOJQJLE
1122,dept,DD82515
1122,salary,2045
1122,manager,ZITKUHEZNLM
1123,oid,1124
1123,name,JOJKHJFDJHE
1123,dept,DD86012
1123,salary,4605
1123,manager,KHOZWAUHBRM
1124,oid,1125
1124,name,XUXOIWLXSVE
1124,dept,DD94868
1124,salary,2268
1124,manager,CHRVFBIDIFM
1125,oid,1126
1125,name,XSHLWXQUNFE
1125,dept,DD87378
1125,salary,1042
1125,manager,JNPGZFKVCKM
1126,oid,1127
1126,name,LZLDRWOKFSE
1126,dept,DD13760
1126,salary,1639
1126,manager,XYICSTSFKNM
1127,oid,1128
1127,name,FHGQXVVGJUE
1127,dept,DD62827
1127,salary,2518
1127,manager,GJKJDXKKYQM
1128,oid,1129
1128,name,FJTPFRNDHME
1128,dept,DD80540
1128,salary,3144
1128,manager,QEMZDZCDXGM
1129,oid,1130
1129,name,YQMKVHEKOWE
1129,dept,DD36470
1129,salary,2316
1129,manager,IYHLXLNAHIM
1130,oid,1131
1130,name,PQZKLSMEVTE
1130,dept,DD72094
1130,salary,3209
1130,manager,UKWXZTTPYNM
1131,oid,1132
1131,name,VXBULBSQPAE
1131,dept,DD97777
1131,salary,4511
1131,manager,FZTFLBCNZGM
1132,oid,1133
1132,name,KJBDRFNPDPE
1132,dept,DD57457
1132,salary,1742
1132,manager,NHDJKFVARUM
1133,oid,1134
1133,name,YIABJHAJZAE
1133,dept,DD99475
1133,salary,2569
1133,manager,QHSKNTFYACM
1134,oid,1135
1134,name,VFKVXFPPHXE
1134,dept,DD43563
1134,salary,4001
1134,manager,FXLRYABLPMM
1135,oid,1136
1135,name,JRXRAQEXPEE
1135,dept,DD13746
1135,salary,3363
1135,manager,ISWBDOWEMBM
1136,oid,1137
1136,name,JRXRAQEXPEE
1136,dept,DD13746
1136,salary,2914
1136,manager,ISWBDOWEMBM
1137,oid,1138
1137,name,ROLWZIMOEHE
1137,dept,DD95145
1137,salary,1469
1137,manager,ZKUTZKTSDEM
1138,oid,1139
1138,name,XXYMINJGVOE
1138,dept,DD02587
1138,salary,4376
1138,manager,TPBUKUKLWKM
1139,oid,1140
1139,name,ANUUOHTYVXE
1139,dept,DD93635
1139,salary,1733
1139,manager,CCFWTHBBIOM
1140,oid,1141
1140,name,YCLLUUHTHYE
1140,dept,DD27533
1140,salary,3370
1140,manager,ESIPBDQRGYM
1141,oid,1142
1141,name,YCLLUUHTHYE
1141,dept,DD27533
1141,salary,4577
1141,manager,ESIPBDQRGYM
1142,oid,1143
1142,name,TQWZHOWAINE
1142,dept,DD40397
1142,salary,4136
1142,manager,HTNCCAFJIYM
1143,oid,1144
1143,name,SZENHBDXJLE
1143,dept,DD82245
1143,salary,1446
1143,manager,GZGKHZBFHAM
1144,oid,1145
1144,name,LDZECTYVPUE
1144,dept,DD10304
1144,salary,2275
1144,manager,QHSKNTFYACM
1145,oid,1146
1145,name,GJHAMQGYNAE
1145,dept,DD20939
1145,salary,4852
1145,manager,FZTFLBCNZGM
1146,oid,1147
1146,name,RFTOWHQZSYE
1146,dept,DD23959
1146,salary,3765
1146,manager,QQWPYQNAOWM
1147,oid,1148
1147,name,DERVQXXTWGE
1147,dept,DD78690
1147,salary,1557
1147,manager,DUQTCHBQCJM
1148,oid,1149
1148,name,XSHLWXQUNFE
1148,dept,DD87378
1148,salary,3249
1148,manager,JNPGZFKVCKM
1149,oid,1150
1149,name,UQMIGHTWQCE
1149,dept,DD02153
1149,salary,2093
1149,manager,GBFIUZLYEVM
1150,oid,1151
1150,name,TVZJXMAZALE
1150,dept,DD52670
1150,salary,4454
1150,manager,FXLRYABLPMM
1151,oid,1152
1151,name,MEWCLWKFTAE
1151,dept,DD29288
1151,salary,3397
1151,manager,GZGKHZBFHAM
1152,oid,1153
1152,name,RQGTOOKDXBE
1152,dept,DD72114
1152,salary,4131
1152,manager,MRRILYZHVIM
1153,oid,1154
1153,name,XSHLWXQUNFE
1153,dept,DD87378
1153,salary,3563
1153,manager,JNPGZFKVCKM
1154,oid,1155
1154,name,PRBDJIMZNPE
1154,dept,DD79266
1154,salary,3718
1154,manager,EETBNZSUKAM
1155,oid,1156
1155,name,FJWBNOFFAOE
1155,dept,DD93490
1155,salary,2279
1155,manager,NGRZZJGSPXM
1156,oid,1157
1156,name,RHUJBFDVTVE
1156,dept,DD14174
1156,salary,3587
1156,manager,CAQQRATKZEM
1157,oid,1158
1157,name,GOVGKQTPTWE
1157,dept,DD87349
1157,salary,4496
1157,manager,PGVAQGRAVLM
1158,oid,1159
1158,name,FSZYJMWABLE
1158,dept,DD47177
1158,salary,2846
1158,manager,EETBNZSUKAM
1159,oid,1160
1159,name,BQCYPUBTRLE
1159,dept,DD95722
1159,salary,4145
1159,manager,WXSQTKROJFM
1160,oid,1161
1160,name,EYNAGOJWZSE
1160,dept,DD52506
1160,salary,4600
1160,manager,XFBLGRKLVHM
1161,oid,1162
1161,name,OXEIBBCFWDE
1161,dept,DD48396
1161,salary,3617
1161,manager,NFSIULTSKPM
1162,oid,1163
1162,name,LDAFFLQDQBE
1162,dept,DD52904
1162,salary,3098
1162,manager,QPRBHZCHGEM
1163,oid,1164
1163,name,NBHUTLZRUDE
1163,dept,DD96710
1163,salary,3819
1163,manager,EFJCSADIGRM
1164,oid,1165
1164,name,NEFNBDXPMWE
1164,dept,DD11121
1164,salary,2451
1164,manager,UBUANRRIDSM
1165,oid,1166
1165,name,DZCKGWVJPGE
1165,dept,DD51232
1165,salary,3671
1165,manager,WXSQTKROJFM
1166,oid,1167
1166,name,XVGTJRTRHVE
1166,dept,DD97933
1166,salary,3716
1166,manager,QQWPYQNAOWM
1167,oid,1168
1167,name,WMGWIDCYHFE
1167,dept,DD04435
1167,salary,2234
1167,manager,EICPGWREDIM
1168,oid,1169
1168,name,SZENHBDXJLE
1168,dept,DD82245
1168,salary,4081
1168,manager,GZGKHZBFHAM
1169,oid,1170
1169,name,RFTOWHQZSYE
1169,dept,DD23959
1169,salary,4861
1169,manager,QQWPYQNAOWM
1170,oid,1171
1170,name,UDTJOTBHGTE
1170,dept,DD11339
1170,salary,1906
1170,manager,NHDJKFVARUM
1171,oid,1172
1171,name,MBCQECBTAZE
1171,dept,DD27880
1171,salary,3385
1171,manager,IYHLXLNAHIM
1172,oid,1173
1172,name,UKHTQJBAMJE
1172,dept,DD23558
1172,salary,2575
1172,manager,FXLRYABLPMM
1173,oid,1174
1173,name,TQWZHOWAINE
1173,dept,DD40397
1173,salary,2009
1173,manager,HTNCCAFJIYM
1174,oid,1175
1174,name,UVDXFATUXTE
1174,dept,DD18059
1174,salary,2830
1174,manager,HRHGHMPUGAM
1175,oid,1176
1175,name,RHUJBFDVTVE
1175,dept,DD14174
1175,salary,1709
1175,manager,CAQQRATKZEM
1176,oid,1177
1176,name,DRGWFGXOTGE
1176,dept,DD21216
1176,salary,3830
1176,manager,NHPRQSZKTYM
1177,oid,1178
1177,name,MZNDOBQTFUE
1177,dept,DD77623
1177,salary,3824
1177,manager,DUQTCHBQCJM
1178,oid,1179
1178,name,USKNHAYEDUE
1178,dept,DD63549
1178,salary,2558
1178,manager,MVYRQNUCFKM
1179,oid,1180
1179,name,PYKQNPQIIZE
1179,dept,DD12978
1179,salary,3915
1179,manager,QHEOCNZBLGM
1180,oid,1181
1180,name,XHMOMBLZUHE
1180,dept,DD68199
1180,salary,3324
1180,manager,ULOORZCXOTM
1181,oid,1182
1181,name,SGEAQELIBRE
1181,dept,DD60813
1181,salary,2411
1181,manager,TGKESFWGHIM
1182,oid,1183
1182,name,JHBNDLPDFJE
1182,dept,DD05885
1182,salary,1382
1182,manager,ALIGDCSJCOM
1183,oid,1184
1183,name,FSHSJQXCXEE
1183,dept,DD04854
1183,salary,4960
1183,manager,RNDYQTBSLDM
1184,oid,1185
1184,name,IXUGYLTRQIE
1184,dept,DD97932
1184,salary,3974
1184,manager,GABKKCQKSHM
1185,oid,1186
1185,name,JGTWHDSDHEE
1185,dept,DD11500
1185,salary,1122
1185,manager,SZYKZZWOUEM
1186,oid,1187
1186,name,VFTVTLGRMBE
1186,dept,DD47681
1186,salary,1080
1186,manager,HXJLMPNWWHM
1187,oid,1188
1187,name,ZXBZJTMNJSE
1187,dept,DD09513
1187,salary,2031
1187,manager,OQAUQVQHOIM
1188,oid,1189
1188,name,JFRQKMAGQVE
1188,dept,DD95825
1188,salary,2561
1188,manager,WEHRPRABIZM
1189,oid,1190
1189,name,DXVACPJWLOE
1189,dept,DD78019
1189,salary,1487
1189,manager,UXPXLTTPDOM
1190,oid,1191
1190,name,LPSSYPSXJEE
1190,dept,DD20210
1190,salary,4165
1190,manager,GDOEJWKVJTM
1191,oid,1192
1191,name,VDCMHMYRGLE
1191,dept,DD80430
1191,salary,1765
1191,manager,SHRWNVYVTFM
1192,oid,1193
1192,name,GQKTKNTWDXE
1192,dept,DD52617
1192,salary,2422
1192,manager,EICPGWREDIM
1193,oid,1194
1193,name,NEFNBDXPMWE
1193,dept,DD11121
1193,salary,1274
1193,manager,UBUANRRIDSM
1194,oid,1195
1194,name,XAMMCDZPSYE
1194,dept,DD21753
1194,salary,3818
1194,manager,OAFHJESHYTM
1195,oid,1196
1195,name,PYKQNPQIIZE
1195,dept,DD12978
1195,salary,1250
1195,manager,QHEOCNZBLGM
1196,oid,1197
1196,name,JPISDGXEFVE
1196,dept,DD33351
1196,salary,1236
1196,manager,UXPXLTTPDOM
1197,oid,1198
1197,name,TXHPICDMUBE
1197,dept,DD64991
1197,salary,1723
1197,manager,GKGPEMMGAIM
1198,oid,1199
1198,name,BLBSDXEGPTE
1198,dept,DD15536
1198,salary,2472
1198,manager,NAXDWQCABDM
1199,oid,1200
1199,name,CSGUNCCACBE
1199,dept,DD92627
1199,salary,3258
1199,manager,VWUNMQIGINM
1200,oid,1201
1200,name,GANKHCPAQFE
1200,dept,Staff
1200,salary,1000
1200,manager,XYSCDSLCQMM
1201,oid,1202
1201,name,HFPXVGPCFGE
1201,dept,Staff
1201,salary,1000
1201,manager,QVMSXJGOYWM
1202,oid,1203
1202,name,DOAKYBBPEBE
1202,dept,Staff
1202,salary,1000
1202,manager,KLXKXXALYMM
1203,oid,1204
1203,name,ASKZUODVTYE
1203,dept,Staff
1203,salary,1000
1203,manager,UJSNCAQLPXM
1204,oid,1205
1204,name,HSFHHZIRQXE
1204,dept,Staff
1204,salary,1000
1204,manager,CHRVFBIDIFM
1205,oid,1206
1205,name,EQQJLCNUKEE
1205,dept,Staff
1205,salary,1000
1205,manager,QHSKNTFYACM
1206,oid,1207
1206,name,AWNPWEGTMBE
1206,dept,Staff
1206,salary,1000
1206,manager,QPJPZVJNEKM
1207,oid,1208
1207,name,CRUCCFYFCDE
1207,dept,Staff
1207,salary,1000
1207,manager,XOVDJIMQLZM
1208,oid,1209
1208,name,OVRXUYZGFLE
1208,dept,Staff
1208,salary,1000
1208,manager,ITQTGMPDIKM
1209,oid,1210
1209,name,ASWFYVLVKJE
1209,dept,Staff
1209,salary,1000
1209,manager,QLOCETVTZAM
1210,oid,1211
1210,name,BYLQSEEDUYE
1210,dept,Staff
1210,salary,1000
1210,manager,MZYKBWQDANM
1211,oid,1212
1211,name,NXGLHQNBANE
1211,dept,Staff
1211,salary,1000
1211,manager,XFNBJYIXMIM
1212,oid,1213
1212,name,PFPFUETPGGE
1212,dept,Staff
1212,salary,1000
1212,manager,YADFIOLLPZM
1213,oid,1214
1213,name,JYTBURQZILE
1213,dept,Staff
1213,salary,1000
1213,manager,YGVJEQWWYYM
1214,oid,1215
1214,name,RNCLDXFPHME
1214,dept,Staff
1214,salary,1000
1214,manager,SMXPEGHKGCM
1215,oid,1216
1215,name,GACWXUBBPME
1215,dept,Staff
1215,salary,1000
1215,manager,IUNJIIMCZDM
1216,oid,1217
1216,name,XPQYYVJXWEE
1216,dept,Staff
1216,salary,1000
1216,manager,VSDARYJEEGM
1217,oid,1218
1217,name,UGAKUXUPCYE
1217,dept,Staff
1217,salary,1000
1217,manager,UBUANRRIDSM
1218,oid,1219
1218,name,EKQWYPHKIUE
1218,dept,Staff
1218,salary,1000
1218,manager,EQTDUOXQFCM
1219,oid,1220
1219,name,PCOMDGJNOXE
1219,dept,Staff
1219,salary,1000
1219,manager,DQJXGEGJKMM
1220,oid,1221
1220,name,OZTRXHHFXSE
1220,dept,Staff
1220,salary,1000
1220,manager,SMXPEGHKGCM
1221,oid,1222
1221,name,XUEHGKVAVQE
1221,dept,Staff
1221,salary,1000
1221,manager,ESCRDTGCYRM
1222,oid,1223
1222,name,FIEOTLNEUHE
1222,dept,Staff
1222,salary,1000
1222,manager,LWFCQBQIJAM
1223,oid,1224
1223,name,JJRDWWSXUQE
1223,dept,Staff
1223,salary,1000
1223,manager,RNOQZUVYQKM
1224,oid,1225
1224,name,AUPLRFOAVJE
1224,dept,Staff
1224,salary,1000
1224,manager,LTLRYSLAPBM
1225,oid,1226
1225,name,PNKDDLLVCCE
1225,dept,Staff
1225,salary,1000
1225,manager,UPAIFNMKVHM
1226,oid,1227
1226,name,CUJCOMMLCFE
1226,dept,Staff
1226,salary,1000
1226,manager,ESCRDTGCYRM
1227,oid,1228
1227,name,HNPJVMXZMVE
1227,dept,Staff
1227,salary,1000
1227,manager,ZKUTZKTSDEM
1228,oid,1229
1228,name,BHSKFIEELLE
1228,dept,Staff
1228,salary,1000
1228,manager,LNMNVSIGHPM
1229,oid,1230
1229,name,OZJHSPNTASE
1229,dept,Staff
1229,salary,1000
1229,manager,KDBDZOGARVM
1230,oid,1231
1230,name,LWTBWDDIQSE
1230,dept,Staff
1230,salary,1000
1230,manager,GNMGJIRBNJM
1231,oid,1232
1231,name,BPEDMAPKPSE
1231,dept,Staff
1231,salary,1000
1231,manager,RNOQZUVYQKM
1232,oid,1233
1232,name,WLVMUAUVNYE
1232,dept,Staff
1232,salary,1000
1232,manager,XYSCDSLCQMM
1233,oid,1234
1233,name,MVLOWOOAVEE
1233,dept,Staff
1233,salary,1000
1233,manager,SLWJCGKVXLM
1234,oid,1235
1234,name,YVYYLIEAPXE
1234,dept,Staff
1234,salary,1000
1234,manager,UXPXLTTPDOM
1235,oid,1236
1235,name,CJXYYCPRDJE
1235,dept,Staff
1235,salary,1000
1235,manager,QURWTEUEJOM
1236,oid,1237
1236,name,HTXRQZFDGLE
1236,dept,Staff
1236,salary,1000
1236,manager,NKMOKCMFNQM
1237,oid,1238
1237,name,XTMDIKRQDBE
1237,dept,Staff
1237,salary,1000
1237,manager,UBUANRRIDSM
1238,oid,1239
1238,name,GGWEXHVNZHE
1238,dept,Staff
1238,salary,1000
1238,manager,UBBJKJHRVWM
1239,oid,1240
1239,name,CVFHCAFSJUE
1239,dept,Staff
1239,salary,1000
1239,manager,XYICSTSFKNM
1240,oid,1241
1240,name,XQEDTZWNQTE
1240,dept,Staff
1240,salary,1000
1240,manager,OAQRDRRMRCM
1241,oid,1242
1241,name,FISYIPKYHRE
1241,dept,Staff
1241,salary,1000
1241,manager,ESIPBDQRGYM
1242,oid,1243
1242,name,XIBAHRTQFHE
1242,dept,Staff
1242,salary,1000
1242,manager,QBNIIFFFDSM
1243,oid,1244
1243,name,MIAGIVUUCGE
1243,dept,Staff
1243,salary,1000
1243,manager,EFJCSADIGRM
1244,oid,1245
1244,name,LVWAEFQQTYE
1244,dept,Staff
1244,salary,1000
1244,manager,COZZDEJXKXM
