Bhabani,Vinek,F,351,1001407,BRYANTVILLE,MA,2327,S,N,96500,5.3,3575,0,0,506,False
Tsuneyo,Umkehrer,M,939,1006759,ANGELES,PR,611,M,Y,18000,0.0,0,0,0,507,False
Abrajit,Mouchtaris,M,843,1002603,HODGES,SC,29653,M,Y,91500,7.0,0,6600,3300,508,False
Archita,Iturrioz,F,703,1002295,VIRGINIA BEACH,VA,23454,M,Y,32000,5.75,0,1800,900,509,False
Subarna,Zemerly,F,813,1001021,WINTER SPRINGS,FL,32708,M,N,74500,0.0,0,0,0,510,False
Chang,Mikelsons,M,425,1002994,SEATTLE,WA,98125,S,Y,71000,0.0,0,0,0,511,False
Jun'ichi,Goos,F,219,1001236,EVANSTON,IN,47531,S,N,97000,3.4,1000,0,0,512,False
Mikhail,Rummell,M,763,1001013,MENAHGA,MN,56464,M,N,9000,5.35,0,6600,0,513,False
Hyuncheol,Mittra,F,402,1008854,HAY SPRINGS,NE,69347,S,Y,23000,6.218423400000001,103,0,103,514,False
Grigoris,Crossley,F,808,1007133,HONOLULU,HI,96825,M,Y,58000,8.25,0,2080,1040,515,False
Shalab,Vaghani,M,214,1000218,CORPUS CHRISTI,TX,78461,S,Y,57000,0.0,0,0,0,516,False
Michitaka,Poll,M,606,1000859,CAMPBELLSBURG,KY,40011,M,Y,84500,6.0,0,40,20,517,False
Photios,Phua,M,931,1001621,ELKTON,TN,38455,S,Y,77000,0.0,0,0,0,518,False
Vamsee,Shimohata,M,803,1002544,GRAMLING,SC,29348,S,Y,12500,6.84679,3300,0,3300,519,False
Nomi,Bhasker,M,248,1001078,BAY CITY,MI,48706,S,N,6500,3.9,3100,0,0,520,False
Changqing,Erdmenger,F,870,1002411,DYER,AR,72935,M,Y,21000,5.2072425,0,40,20,521,False
Theis,Lakhani,M,513,1001216,TOLEDO,OH,43606,S,Y,11000,0.91116923,1300,0,1300,522,False
Yixiu,Marcken,M,917,1001292,MONROE,NY,10949,M,Y,54000,4.2664633,0,0,1000,523,False
Yanick,Yershov,M,402,1007658,LAWRENCE,NE,68957,S,Y,63000,6.84,103,0,103,524,False
Sairam,Tupikova,M,660,1001634,MARIONVILLE,MO,65705,M,Y,56000,6.0,0,4200,1200,525,False
Iraj,Woog,F,309,1000159,CHICAGO,IL,60616,M,N,84000,3.0,0,4000,0,526,False
Samit,Fordan,F,406,1006523,TOSTON,MT,59643,M,N,77000,6.9,0,3800,0,527,False
Jooseok,Windisch,F,320,1001998,FORT RIPLEY,MN,56449,S,Y,78000,7.85,3300,0,3300,528,False
Duckyoung,Shrivastava,F,505,1006562,CLAYTON,NM,88415,M,Y,91500,5.3,0,6600,3300,529,False
Resve,Arbab,M,260,1000992,FORT WAYNE,IN,46805,M,Y,98000,3.4,0,2000,1000,530,False
Gurdeep,Schroeder,F,803,1003055,WADMALAW ISLAND,SC,29487,M,Y,52000,7.0,0,6600,3300,531,False
Eitan,Bic,F,202,1003072,PARCEL RETURN SERVICE,DC,56915,M,Y,69500,9.0,0,2740,1370,532,False
Dara,Dastidar,F,207,1010783,JONESBORO,ME,4648,S,Y,42000,8.5,2850,0,2850,533,False
Dragomir,Recio,M,608,1000525,WALES,WI,53183,S,Y,71000,5.6800385,700,0,400,534,False
Woody,Desbois,M,505,1006158,GARITA,NM,88421,M,N,65000,5.3,0,6600,0,535,False
Constantine,Uramoto,F,702,1006599,DAYTON,NV,89403,M,N,63500,0.0,0,0,0,536,False
Rajendra,Joersz,F,605,1014051,RELIANCE,SD,57569,M,N,75500,0.0,0,0,0,537,False
Borislav,Caelen,M,406,1013569,DUTTON,MT,59433,M,N,47500,6.9,0,3800,0,538,False
Huu,Sandkuhl,M,907,1002655,KONGIGANAK,AK,99545,M,Y,94000,0.0,0,0,0,539,False
Pedrito,Seibert,F,808,1010058,HONOLULU,HI,96810,S,N,36500,7.619078999999999,1040,0,0,540,False
Emmanuelle,Dienes,M,901,1002525,WOODLAND MILLS,TN,38271,M,Y,15500,0.0,0,0,0,541,False
Sairam,Chatterji,M,256,1001569,HEADLAND,AL,36345,M,Y,40000,5.0,0,3000,300,542,False
Thio,Morisio,F,607,1000759,BUSKIRK,NY,12028,S,Y,50500,4.246189,0,0,1000,543,False
Che,Heiser,M,407,1000696,MIAMI,FL,33137,S,N,12000,0.0,0,0,0,544,False
Sorin,Megrelis,F,702,1002025,PAHRUMP,NV,89061,S,Y,41500,0.0,0,0,0,545,False
Ronan,Baldoni,F,859,1000062,LEXINGTON,KY,40504,M,Y,77500,6.0,0,40,20,546,False
Martin,Kamo,F,512,1000306,TIOGA,TX,76271,M,Y,93500,0.0,0,0,0,547,False
Joze,McFarlan,F,541,1004805,ASTORIA,OR,97103,M,Y,12000,9.0,0,318,159,548,False
Michaela,Lassagne,F,513,1001040,BEDFORD,OH,44146,S,N,65000,2.7036924,1300,0,0,549,False
Fusatake,Higginson,F,219,1000543,COLFAX,IN,46035,M,Y,22000,3.4,0,2000,1000,550,False
Parke,Bicarregui,F,401,1012190,CRANSTON,RI,2910,S,Y,500,0.0,0,0,0,551,False
Sumathi,Olveszky,M,843,1004531,PELION,SC,29123,M,N,32500,7.0,0,6600,0,552,False
Leaf,Meyrowitz,F,573,1002536,TIFF CITY,MO,64868,M,N,24000,6.0,0,4200,0,553,False
Lorant,Desikan,M,480,1000245,MORENCI,AZ,85540,M,N,65500,3.73025,0,4200,0,554,False
Zissis,Kruyt,F,401,1014740,GLENDALE,RI,2826,S,Y,37000,0.0,0,0,0,555,False
Nimrod,Cashman,F,484,1001810,PHILADELPHIA,PA,19151,M,Y,7500,3.07,0,0,0,556,False
Tmima,Therien,M,563,1002471,ATLANTIC,IA,50022,M,N,76000,8.98,0,80,0,557,False
Yacine,Kohda,F,401,1006442,SHANNOCK,RI,2875,M,N,10500,0.0,0,0,0,558,False
Fiorella,Tzafestas,F,505,1006426,CHAMBERINO,NM,88027,S,Y,94500,5.3,3300,0,3300,559,False
Firoz,Heilandt,F,603,1017870,WEST CHESTERFIELD,NH,3466,S,N,84500,0.0,0,0,0,560,False
Tokuzo,Rekhter,F,301,1004057,LA PLATA,MD,20646,S,Y,45500,4.75,2400,0,2400,561,False
Quifan,Loulergue,F,501,1005959,SUMMERS,AR,72769,M,N,15000,3.773037,0,40,0,562,False
Nayla,Desautels,F,601,1004279,ECRU,MS,38841,S,Y,9000,4.6,6000,0,1500,563,False
Krishnendu,Milis,M,207,1010275,TROY,ME,4987,M,Y,98500,8.5,0,5700,2850,564,True
Noriyoshi,Yamashita,M,319,1000266,JOLLEY,IA,50551,S,N,74000,8.98,40,0,0,565,False
Hsiang,Gilhooly,M,586,1000159,ROYAL OAK,MI,48073,S,Y,44500,3.9,3100,0,3100,566,False
Tinghuai,MacNaughton,F,202,1014632,WASHINGTON,DC,20299,M,Y,65500,9.0,0,2740,1370,567,False
Hilan,Wittlich,F,504,1000119,LAFAYETTE,LA,70500,M,Y,99500,6.0,0,9000,1000,568,False
Gunter,Pavlovsky,M,860,1006303,WATERBURY,CT,6705,S,Y,71500,5.0,12750,0,0,569,False
Sueli,Kibati,M,574,1001683,DELONG,IN,46922,S,N,77500,3.4,1000,0,0,570,False
Mikiko,Synnes,F,580,1000272,HUNTER,OK,74640,S,Y,80000,6.25,1000,0,1000,571,False
Paraskevas,Charland,M,989,1001102,MAYVILLE,MI,48744,S,N,42000,3.9,3100,0,0,572,False
Sivan,Windeknecht,F,414,1003019,PINE RIVER,WI,54965,M,N,16000,4.724406,0,1400,0,573,False
Phillippe,Yamagami,M,207,1010025,SCARBOROUGH,ME,4070,S,N,64500,8.5,2850,0,0,574,False
Reuben,Strassen,M,402,1002304,CODY,NE,69211,M,Y,50500,6.84,0,206,103,575,False
Gunther,Carrera,M,606,1000783,PRESTON,KY,40366,M,Y,50000,4.611111,0,40,20,576,False
Hyunchul,Grau,M,605,1001780,STEPHAN,SD,57346,S,N,50500,0.0,0,0,0,577,False
Jianjian,Faure,F,870,1002556,PARKS,AR,72950,S,Y,2500,1.0,20,0,20,578,False
Ismailcem,Humenik,M,785,1001154,BIRD CITY,KS,67731,S,N,53000,6.45,2250,0,0,579,False
Pallavi,Purdy,F,912,1002691,SALE CITY,GA,31784,S,N,42500,6.0,2700,0,0,580,False
Abbas,Weinstein,F,774,1001239,MIDDLEBORO,MA,2346,M,N,69000,5.3,0,7150,0,581,False
Curt,Mimpen,M,603,1015986,MONROE,NH,3771,S,N,10500,0.0,0,0,0,582,False
Mihhail,Jaklic,F,206,1001828,SPOKANE,WA,99224,M,Y,30500,0.0,0,0,0,583,False
Motokazu,Den,M,615,1000209,ARNOLD AFB,TN,37389,M,Y,94000,0.0,0,0,0,584,False
Wissal,Glymour,M,219,1002962,INGALLS,IN,46048,S,N,9500,3.4,1000,0,0,585,False
Anu,Ceccarelli,M,503,1005360,NEWBERG,OR,97132,S,N,86500,9.0,159,0,0,586,False
Cormac,Ouchi,F,608,1002081,ABRAMS,WI,54101,M,N,77000,5.7842894,0,1400,0,587,False
Ernest,Frattolillo,M,406,1008845,WHITE SULPHUR SPRINGS,MT,59645,M,Y,46000,6.9,0,3800,1900,588,False
Guntis,Soloway,F,979,1000482,DALLAS,TX,75261,M,Y,32000,0.0,0,0,0,589,False
Krzysztof,Luchi,M,308,1007733,DAVENPORT,NE,68335,M,N,67000,6.84,0,206,0,590,False
Weiyi,Parter,F,931,1000937,FARNER,TN,37333,M,N,1500,0.0,0,0,0,591,False
Keiichiro,Bischoff,M,479,1002287,LITTLE ROCK,AR,72215,S,N,57500,7.0,20,0,0,592,False
Sigurd,Sagawa,M,402,1005706,SPRINGVIEW,NE,68778,M,N,26000,6.7512035,0,206,0,593,False
Santi,Messabih,M,319,1001930,FARNHAMVILLE,IA,50538,M,Y,10500,1.7850626,0,80,40,594,False
Trygve,Dimitroff,M,612,1002295,MARINE ON SAINT CROIX,MN,55047,S,Y,24500,5.5629134,3300,0,3300,595,False
Xianzhi,Grunberger,F,801,1006090,CLARKSTON,UT,84305,M,Y,27000,7.0,0,4950,2475,596,False
Abdelhakim,Tiskin,M,808,1009650,HAWAII NATIONAL PARK,HI,96718,S,N,80000,8.25,1040,0,0,597,False
Veit,Vaitis,M,401,1001596,WEST WARWICK,RI,2893,S,Y,38000,0.0,0,0,0,598,False
Kelvin,Nisnevich,F,401,1012516,GREENVILLE,RI,2828,S,N,84500,0.0,0,0,0,599,False
Hanho,Sureson,M,270,1000501,WANETA,KY,40488,S,Y,33000,3.6666665,20,0,20,600,False
Moni,Nadon,F,704,1000386,CAROLINA BEACH,NC,28428,M,N,1500,6.0,0,6600,0,601,False
Youseek,Bleichenbacher,M,971,1004673,NEWBERG,OR,97132,S,N,48500,9.0,159,0,0,602,False
Nobutoshi,Zapico,F,701,1001931,ROBINSON,ND,58478,M,N,63500,2.491818,0,6600,0,603,False
Lian,Messing,F,307,1007827,HILLSDALE,WY,82060,S,Y,73500,0.0,0,0,0,604,False
Denis,Gavril,M,269,1001160,GRAND RAPIDS,MI,49599,M,N,71500,3.9,0,6200,0,605,False
Idit,Newberg,F,620,1004679,PIEDMONT,KS,67122,S,N,91000,6.45,2250,0,0,606,False
Joy,Shinomoto,F,954,1000924,MIAMI,FL,33155,S,Y,91500,0.0,0,0,0,607,False
Shun,Cakir,M,781,1000047,EASTHAM,MA,2642,M,N,37000,5.3,0,7150,0,608,False
Mahesh,Kobler,F,870,1003931,WALNUT RIDGE,AR,72476,M,Y,47000,7.0,0,40,20,609,False
Raghavan,Salvail,F,304,1006664,WHITE SULPHUR SPRINGS,WV,24986,M,Y,61500,6.5,0,4000,2000,610,False
Valmir,Fouks,F,939,1004589,SAN JUAN,PR,915,S,Y,67500,0.0,0,0,0,611,False
Girija,Korcuska,F,605,1001328,SIOUX FALLS,SD,57194,S,Y,13500,0.0,0,0,0,612,False
Amani,Beckhoff,M,931,1001336,NASHVILLE,TN,37213,M,Y,26500,0.0,0,0,0,613,False
Mustafa,Reye,F,406,1004041,SPRINGDALE,MT,59082,S,Y,59000,6.9,1900,0,1900,614,False
Benhur,Ramsdell,F,281,1000743,ENERGY,TX,76452,M,Y,70000,0.0,0,0,0,615,False
Ignatios,Capaccioli,F,618,1001595,CHICAGO,IL,60617,S,Y,34000,3.0,2000,0,2000,616,False
Facundo,Challis,F,480,1002339,SHOW LOW,AZ,85901,S,N,70000,3.8,2100,0,0,617,False
Claudi,Weisler,F,563,1001811,CHARTER OAK,IA,51439,M,N,42000,6.6479673,0,80,0,618,False
Anil,Aschim,M,719,1004146,BEULAH,CO,81023,M,N,88000,4.63,0,0,0,619,False
Hiroyuji,Don,M,401,1007466,NORTH PROVIDENCE,RI,2911,S,N,88000,0.0,0,0,0,620,False
Susanta,Habel,M,516,1000936,PIERCEFIELD,NY,12973,M,N,23500,4.0897865,0,0,0,621,False
Vangelis,Getta,M,307,1004858,GUERNSEY,WY,82214,M,N,27500,0.0,0,0,0,622,False
Ljupco,Hladka,M,330,1001157,DAYTON,OH,45481,S,N,73500,2.985849,1300,0,0,623,False
Nestor,Ruffo,F,208,1012646,LEADORE,ID,83464,S,N,53000,7.8,3300,0,0,624,False
Maxwell,Cheylan,M,916,1000077,SAN JOSE,CA,95109,S,Y,23000,4.9380026,87,0,272,625,False
Kalyan,Stepoway,F,980,1001253,WACO,NC,28169,S,N,69500,7.1905594,3300,0,0,626,False
Gal,Rosenbaum,F,307,1010971,ARAPAHOE,WY,82510,M,Y,71000,0.0,0,0,0,627,False
Jatin,Khedri,F,208,1005395,SPENCER,ID,83446,M,Y,37000,7.8,0,6600,3300,628,False
Bostwick,Bala,M,928,1001005,TUCSON,AZ,85726,M,Y,98500,4.24175,0,4200,2300,629,False
Kannan,Nitto,M,319,1001127,EARLVILLE,IA,52041,M,Y,17000,2.788519,0,80,40,630,False
Oukseh,Erwig,F,985,1003504,LAKE CHARLES,LA,70629,S,Y,20000,4.4,4500,0,1000,631,False
Kiyonori,Birch,M,401,1018464,HOPE VALLEY,RI,2832,M,N,40000,0.0,0,0,0,632,False
Naohiro,Rutten,M,859,1004526,LONE,KY,41347,M,N,86000,6.0,0,40,0,633,False
Geva,Spira,F,810,1000581,CALEDONIA,MI,49316,M,Y,75000,3.9,0,6200,3100,634,False
Yanghee,Juvin,M,207,1011137,WHITING,ME,4691,S,N,7500,3.399635,2850,0,0,635,False
YunLong,Brune,M,910,1000822,CHARLOTTE,NC,28233,M,Y,90500,7.631119,0,6600,3300,636,False
Airi,Parveen,F,803,1006244,ANDERSON,SC,29624,M,Y,35000,7.0,0,6600,3300,637,False
Henny,Belt,M,870,1005093,BEARDEN,AR,71720,M,Y,86500,7.0,0,40,20,638,False
Ryszard,Weatherly,F,702,1000894,LAS VEGAS,NV,89153,S,N,47000,0.0,0,0,0,639,False
Narao,Holsheimer,M,205,1003610,MONTGOMERY,AL,36101,S,N,15000,5.0,1500,0,0,640,False
Erran,Pighin,M,224,1001751,TAYLOR SPRINGS,IL,62089,S,N,40000,3.0,2000,0,0,641,False
Basilis,Dunkel,M,302,1003641,DOVER,DE,19904,S,Y,71000,5.95,110,0,110,642,False
Arumugam,Zeilberger,F,801,1004321,GARDEN CITY,UT,84028,S,Y,78500,7.0,2475,0,2475,643,False
Attila,Ezeife,F,608,1003111,BROOKFIELD,WI,53045,M,N,56500,5.428099,0,1400,0,644,False
Sudeshna,Passafiume,M,505,1015488,VALLECITOS,NM,87581,M,Y,61500,5.3,0,6600,3300,645,False
Rhan,Phuc,F,701,1017517,CALEDONIA,ND,58219,S,Y,28000,2.1,3300,0,3300,646,False
Jayanta,Naggar,F,203,1004607,DEEP RIVER,CT,6417,M,Y,64500,5.0,0,24500,0,647,False
Kazuhiko,Roelofsen,F,608,1002558,MILWAUKEE,WI,53223,S,N,57000,5.4367867,700,0,0,648,False
Dave,Leazer,M,505,1006016,LOVINGTON,NM,88260,S,Y,13500,4.4428573,3300,0,3300,649,False
Youngkon,Crosby,M,541,1000691,CANYONVILLE,OR,97417,S,N,12500,9.0,159,0,0,650,False
Cristobal,Tretmans,F,808,1016688,HONOLULU,HI,96836,S,N,30500,6.5375,1040,0,0,651,False
Shalitha,Breuleux,M,816,1002791,GRAFF,MO,65660,S,Y,65500,6.0,2100,0,1200,652,False
Kamyar,Hutter,M,318,1002902,BATON ROUGE,LA,70806,S,Y,29000,6.0,4500,0,1000,653,False
Andras,Laguitton,F,305,1000955,JACKSONVILLE,FL,32218,S,Y,49500,0.0,0,0,0,654,False
Gian,Garrard,F,515,1001472,DAVENPORT,IA,52803,M,N,70500,8.98,0,80,0,655,False
Teruyuki,Kankanhalli,F,303,1001833,PLACERVILLE,CO,81430,M,Y,2500,4.63,0,0,0,656,False
Prithviraj,McCabe,F,947,1001223,CRYSTAL,MI,48818,M,Y,98500,3.9,0,6200,3100,657,False
Ahwin,Merseguer,M,262,1002154,SUMMIT LAKE,WI,54485,S,N,38500,5.115346400000001,700,0,0,658,False
Maged,Monneau,F,347,1000971,NEW YORK,NY,10010,S,Y,31000,4.1332316,0,0,1000,659,False
Yannich,Elkadi,M,518,1000778,GANSEVOORT,NY,12831,S,Y,59500,4.298323,0,0,1000,660,False
Mladen,Villard,M,208,1008050,BOISE,ID,83756,M,N,99500,7.8,0,6600,0,661,False
Hoakan,Prieditis,M,907,1017899,CANTWELL,AK,99729,S,N,86500,0.0,0,0,0,662,False
Winfield,Encarnacion,M,405,1003019,SHAWNEE,OK,74804,M,N,1000,0.5,0,2000,0,663,False
Ronnie,Antonellis,M,207,1010895,ETNA,ME,4434,M,Y,69500,8.5,0,5700,2850,664,True
Allison,Habra,M,920,1001038,FORESTVILLE,WI,54213,S,Y,94000,6.079667,700,0,400,665,False
Takuji,Onaga,F,904,1000313,FORT LAUDERDALE,FL,33348,M,Y,46000,0.0,0,0,0,666,False
Sverrir,Michaelson,M,662,1001517,CRYSTAL SPRINGS,MS,39059,S,N,16500,5.0,6000,0,0,667,False
Ulfar,Barnholdt,F,939,1003163,LOIZA,PR,772,M,Y,47000,0.0,0,0,0,668,False
Mustapha,Wasacz,F,231,1001181,CRYSTAL FALLS,MI,49920,S,N,75000,3.9,3100,0,0,669,False
Jiajie,Svensson,F,947,1001450,PORTAGE,MI,49002,M,Y,28000,3.9,0,6200,3100,670,False
Piergiorgio,Pangratz,F,720,1003699,DENVER,CO,80215,M,N,74000,4.63,0,0,0,671,False
Hidehiko,Stafford,M,337,1003418,METAIRIE,LA,70003,S,Y,31500,6.0,4500,0,1000,672,False
Laure,Dreux,M,504,1003441,ARABI,LA,70032,M,Y,72000,6.0,0,9000,1000,673,False
Xiangzhen,Normann,F,501,1005697,GILBERT,AR,72636,M,N,86000,7.0,0,40,0,674,False
Katsutoshi,Tsukune,M,970,1003816,GLEN HAVEN,CO,80532,M,Y,61000,4.63,0,0,0,675,False
Yasutaka,Penn,M,202,1016489,WASHINGTON,DC,20303,M,N,19500,6.6375,0,2740,0,676,False
Lorette,Parveen,M,206,1003562,MOSSYROCK,WA,98564,S,Y,12000,0.0,0,0,0,677,False
Danae,Zervos,M,308,1003343,SUTHERLAND,NE,69165,S,N,2500,2.5777593,103,0,0,678,False
Wei,Schnoebelen,F,541,1001054,BROOKINGS,OR,97415,M,Y,95500,9.0,0,318,159,679,False
Jan,Kumaran,M,971,1004765,BEAVER,OR,97108,S,N,2500,5.0,159,0,0,680,False
Alfred,Sigal,M,314,1002054,JOPLIN,MO,64801,M,Y,9500,6.0,0,4200,1200,681,False
Zhaogang,Hashii,F,801,1004661,TEASDALE,UT,84773,M,Y,56500,7.0,0,4950,2475,682,False
Suely,Sanderson,F,650,1000754,TEHACHAPI,CA,93581,M,Y,4000,1.0,0,174,272,683,False
Abelardo,Thoreson,F,602,1001017,TUBA CITY,AZ,86045,M,N,83500,4.009249700000001,0,4200,0,684,False
Zizette,Pesant,M,646,1000060,HICKSVILLE,NY,11855,S,N,77000,4.399695,0,0,0,685,False
Hungwen,Gulla,F,208,1006060,COBALT,ID,83229,S,N,43500,7.8,3300,0,0,686,False
Umest,Larue,M,716,1001237,EARLVILLE,NY,13332,M,N,12500,4.026067299999999,0,0,0,687,False
Jason,Czap,M,775,1005862,LAS VEGAS,NV,89114,S,N,32500,0.0,0,0,0,688,False
Orestes,Boujemaa,F,605,1001560,WILMOT,SD,57279,M,Y,34500,0.0,0,0,0,689,False
Tassadit,Perryman,F,417,1001611,JONESBURG,MO,63351,S,Y,36000,6.0,2100,0,1200,690,False
Seymour,Tokai,F,360,1001010,SPOKANE,WA,99208,S,N,46500,0.0,0,0,0,691,False
Tokunbo,Nadella,F,859,1004085,BREEDING,KY,42715,S,Y,64500,5.416667,20,0,20,692,False
Adarshpal,Wroclawski,F,907,1002443,CHICKEN,AK,99732,M,Y,17500,0.0,0,0,0,693,False
Andrej,McGranaghan,M,505,1004073,SPRINGER,NM,87747,S,N,77000,5.3,3300,0,0,694,False
Chiemi,Noel,M,607,1000464,BATAVIA,NY,14021,S,N,34000,4.15061,0,0,0,695,False
Aduri,Ramarao,M,701,1012399,MINOT,ND,58707,S,N,80500,2.6888862,3300,0,0,696,False
Latha,Naccache,M,702,1003858,THE LAKES,NV,88905,M,N,42000,0.0,0,0,0,697,False
Karla,Michaelson,M,845,1001053,HASTINGS,NY,13076,S,N,55500,4.275151999999999,0,0,0,698,False
Dorothea,Wijayarathna,M,207,1006154,PROSPECT HARBOR,ME,4669,M,N,29000,8.5,0,5700,0,699,False
Jakob,Mellouli,M,518,1000425,SARDINIA,NY,14134,M,N,500,4.0,0,0,0,700,False
Sushant,Bolbourn,F,928,1000980,BISBEE,AZ,85603,S,N,84000,4.017,2100,0,0,701,False
Kazumaro,Alewine,F,913,1003763,MOUND VALLEY,KS,67354,S,Y,11000,3.5,2250,0,2250,702,False
Cinzia,Gruenwald,M,623,1003753,YUMA,AZ,85369,M,N,66000,3.738,0,4200,0,703,False
Chetan,Wagle,F,803,1002929,COLUMBIA,SC,29225,S,N,15500,7.0,3300,0,0,704,False
Maike,Bustard,M,606,1002093,DRAKESBORO,KY,42337,S,N,2000,2.0,20,0,0,705,False
Gaochao,Freivalds,F,479,1005555,HECTOR,AR,72843,M,Y,78500,7.0,0,40,20,706,False
Susana,Widmer,M,702,1000946,LAS VEGAS,NV,89152,M,N,94000,0.0,0,0,0,707,False
Hiroomi,Cin,F,317,1000832,LOSANTVILLE,IN,47354,S,N,40000,3.4,1000,0,0,708,False
Jocelyne,Dabdub,F,208,1003207,VIOLA,ID,83872,M,N,69500,7.8,0,6600,0,709,False
Tamio,Rehg,M,802,1014656,MIDDLEBURY,VT,5753,S,N,40000,3.800944,3300,0,0,710,True
Teru,Humenik,M,307,1015158,FOUR CORNERS,WY,82715,M,N,11000,0.0,0,0,0,711,False
Iqbal,Karszt,M,803,1004147,BETHERA,SC,29430,M,Y,55000,7.0,0,6600,3300,712,False
Shui,Stefanini,M,606,1003211,BUCKHORN,KY,41721,S,Y,28000,3.3888888,20,0,20,713,False
LiMin,Meinel,M,210,1000667,GIRARD,TX,79518,M,Y,55500,0.0,0,0,0,714,False
Bonita,Lakshminarasimhan,M,313,1000611,BATTLE CREEK,MI,49014,S,N,59500,3.9,3100,0,0,715,False
Maryann,Perl,M,401,1000377,WAKEFIELD,RI,2880,S,Y,66000,0.0,0,0,0,716,False
Hareton,d'Inverno,F,936,1000403,RICHARDSON,TX,75082,S,N,67500,0.0,0,0,0,717,False
Madhav,Kahana,F,907,1012167,LARSEN BAY,AK,99624,S,N,94500,0.0,0,0,0,718,False
Gregor,Boudjlida,F,503,1005789,BANDON,OR,97411,M,Y,83000,9.0,0,318,159,719,False
Milt,Conti,F,918,1006394,HUNTER,OK,74640,M,Y,18000,6.25,0,2000,1000,720,False
Jiannong,Nisnevich,F,520,1000547,RED VALLEY,AZ,86544,M,N,27500,3.14125,0,4200,0,721,False
Charles,Abrahao,M,406,1014517,MISSOULA,MT,59802,M,N,19500,6.9,0,3800,0,722,False
Hongbin,Yelland,F,478,1000442,WOODLAND,GA,31836,M,Y,23000,6.0,0,5400,3000,723,False
Claudio,Siksek,M,302,1007323,TOWNSEND,DE,19734,M,Y,30500,3.9386363,0,220,110,724,False
Minsuk,Giguere,M,601,1003583,BROOKLYN,MS,39425,M,N,67500,5.0,0,12000,0,725,False
Koji,Luckham,F,336,1001348,WHITE PLAINS,NC,27031,S,N,9500,6.0,3300,0,0,726,False
Maurice,Hirzinger,F,404,1001298,SILVER CREEK,GA,30173,M,Y,33000,6.0,0,5400,3000,727,False
Sangho,Botten,F,228,1004220,CRUGER,MS,38924,S,Y,50000,5.0,6000,0,1500,728,False
Takaichi,Alhajj,M,701,1011568,FARGO,ND,58125,S,Y,95500,2.8627698,3300,0,3300,729,False
Raimondas,Mobasher,M,228,1002146,GATTMAN,MS,38844,M,N,78500,5.0,0,12000,0,730,False
Meliu,Felciano,F,302,1005502,DAGSBORO,DE,19939,S,N,17000,3.0181818,110,0,0,731,False
Arnon,Hacken,F,334,1002166,MATHEWS,AL,36052,M,N,90500,5.0,0,3000,0,732,False
Yudell,Boeck,M,864,1004786,GREENVILLE,SC,29611,S,Y,23000,7.0,3300,0,3300,733,True
Liang,Kshemkalyani,M,505,1010991,DERRY,NM,87933,S,Y,14500,4.785714,3300,0,3300,734,False
Xian,Grizzle,F,801,1003261,SALT LAKE CITY,UT,84111,S,N,500,2.3,2475,0,0,735,False
Mimi,Gluss,F,337,1001047,ABBEVILLE,LA,70510,M,N,66000,6.0,0,9000,0,736,False
Santonu,Wasacz,M,208,1018716,CALDER,ID,83808,S,N,35500,7.8,3300,0,0,737,False
Pinaki,Reboh,M,843,1005208,CENTENARY,SC,29519,S,Y,51000,7.0,3300,0,3300,738,False
Sophia,Brookson,F,207,1018271,SEARSMONT,ME,4973,S,Y,78500,8.5,2850,0,2850,739,False
Serdar,Gabrielides,F,904,1000787,DAYTONA BEACH,FL,32120,M,N,91000,0.0,0,0,0,740,False
Bouchaib,Ponceleon,M,907,1002740,FAIRBANKS,AK,99707,M,N,12000,0.0,0,0,0,741,False
Oliver,Banerji,F,702,1006640,LAS VEGAS,NV,89166,M,Y,65500,0.0,0,0,0,742,False
Lhouari,Kodialam,M,318,1002652,DESTREHAN,LA,70047,M,N,12000,2.0,0,9000,0,743,False
Yoshimori,Berztiss,M,208,1007005,PLUMMER,ID,83851,S,Y,85000,7.8,3300,0,3300,744,False
Na'el,Jarzembski,F,218,1000634,BRAINERD,MN,56401,M,Y,14500,5.35,0,6600,3300,745,False
Naohisa,Stauduhar,M,740,1000846,LUCASVILLE,OH,45699,M,Y,43500,1.9900026,0,2600,1300,746,False
Raqui,Rowen,M,413,1000559,HAVERHILL,MA,1835,M,N,12000,5.3,0,7150,0,747,False
Dikran,Schuster,F,308,1000520,DAVID CITY,NE,68632,M,N,27500,6.84,0,206,0,748,False
Shaoyu,Gente,M,406,1002722,HARLOWTON,MT,59036,M,N,19500,6.9,0,3800,0,749,False
Masanobu,Gesli,F,541,1004134,MOUNT VERNON,OR,97865,M,N,88000,9.0,0,318,0,750,False
Leaf,Korbar,F,781,1000658,NORTH SCITUATE,MA,2060,M,Y,44000,5.3,0,7150,1000,751,False
Coco,Kambhatla,M,816,1002191,JEFFERSON CITY,MO,65102,S,N,51500,6.0,2100,0,0,752,False
Jaijeet,Zongtian,F,505,1005475,SILVER CITY,NM,88062,S,N,42000,5.3,3300,0,0,753,False
Kozo,Getis,M,315,1001230,EAST NORTHPORT,NY,11731,S,N,52000,4.254878,0,0,0,754,False
Yaghout,Atluri,M,703,1000133,RICE,VA,23966,S,Y,80000,5.75,900,0,900,755,False
Niranjan,Mahnke,F,229,1002386,CHESTNUT MOUNTAIN,GA,30502,S,Y,4500,4.0,2700,0,3000,756,False
